Date,Day_of_Week,is_weekend,pay_day,product_category,product_name,unit_cost,discount_rate,Selling_Price,Total_Units_Sold,Total_Revenue,Profit
2025-09-06,Saturday,1,0,Freshy Coconut,Kelapa Ijo,9000,0.0,20000.0,72,1440000.0,792000.0
2025-09-06,Saturday,1,0,Nut Milk,Choco Blast,19000,0.1,40500.0,49,1984500.0,1053500.0
2025-09-06,Saturday,1,0,Nut Milk,Vanilla Shake,19000,0.0,45000.0,16,720000.0,416000.0
2025-09-06,Saturday,1,0,Juicy Juice,Tropical Vibes,17000,0.0,40000.0,31,1240000.0,713000.0
2025-09-06,Saturday,1,0,Juicy Juice,Dynamic Green,17000,0.0,40000.0,14,560000.0,322000.0
2025-09-06,Saturday,1,0,Juicy Juice,Sun Kissed,17000,0.1,36000.0,28,1008000.0,532000.0
2025-09-07,Sunday,1,0,Freshy Coconut,Coconut Water,8000,0.0,18000.0,90,1620000.0,900000.0
2025-09-07,Sunday,1,0,Freshy Coconut,Kelapa Ijo,9000,0.0,20000.0,71,1420000.0,781000.0
2025-09-07,Sunday,1,0,Nut Milk,Choco Blast,19000,0.0,45000.0,49,2205000.0,1274000.0
2025-09-07,Sunday,1,0,Nut Milk,Vanilla Shake,19000,0.2,36000.0,26,936000.0,442000.0
2025-09-07,Sunday,1,0,Juicy Juice,Tropical Vibes,17000,0.0,40000.0,37,1480000.0,851000.0
2025-09-07,Sunday,1,0,Juicy Juice,Dynamic Green,17000,0.0,40000.0,14,560000.0,322000.0
2025-09-07,Sunday,1,0,Juicy Juice,Sun Kissed,17000,0.1,36000.0,35,1260000.0,665000.0
2025-09-08,Monday,0,0,Freshy Coconut,Coconut Water,8000,0.2,14400.0,88,1267200.0,563200.0
2025-09-08,Monday,0,0,Freshy Coconut,Kelapa Ijo,9000,0.0,20000.0,48,960000.0,528000.0
2025-09-08,Monday,0,0,Nut Milk,Choco Blast,19000,0.0,45000.0,22,990000.0,572000.0
2025-09-08,Monday,0,0,Nut Milk,Vanilla Shake,19000,0.0,45000.0,12,540000.0,312000.0
2025-09-08,Monday,0,0,Juicy Juice,Tropical Vibes,17000,0.2,32000.0,30,960000.0,450000.0
2025-09-08,Monday,0,0,Juicy Juice,Dynamic Green,17000,0.0,40000.0,11,440000.0,253000.0
2025-09-08,Monday,0,0,Juicy Juice,Sun Kissed,17000,0.2,32000.0,20,640000.0,300000.0
2025-09-09,Tuesday,0,0,Freshy Coconut,Coconut Water,8000,0.1,16200.0,72,1166400.0,590400.0
2025-09-09,Tuesday,0,0,Freshy Coconut,Kelapa Ijo,9000,0.0,20000.0,38,760000.0,418000.0
2025-09-09,Tuesday,0,0,Nut Milk,Choco Blast,19000,0.0,45000.0,29,1305000.0,754000.0
2025-09-09,Tuesday,0,0,Nut Milk,Vanilla Shake,19000,0.0,45000.0,11,495000.0,286000.0
2025-09-09,Tuesday,0,0,Juicy Juice,Tropical Vibes,17000,0.0,40000.0,16,640000.0,368000.0
2025-09-09,Tuesday,0,0,Juicy Juice,Dynamic Green,17000,0.0,40000.0,9,360000.0,207000.0
2025-09-09,Tuesday,0,0,Juicy Juice,Sun Kissed,17000,0.0,40000.0,16,640000.0,368000.0
2025-09-10,Wednesday,0,0,Freshy Coconut,Coconut Water,8000,0.0,18000.0,60,1080000.0,600000.0
2025-09-10,Wednesday,0,0,Freshy Coconut,Kelapa Ijo,9000,0.1,18000.0,50,900000.0,450000.0
2025-09-10,Wednesday,0,0,Nut Milk,Choco Blast,19000,0.1,40500.0,32,1296000.0,688000.0
2025-09-10,Wednesday,0,0,Nut Milk,Vanilla Shake,19000,0.0,45000.0,13,585000.0,338000.0
2025-09-10,Wednesday,0,0,Juicy Juice,Tropical Vibes,17000,0.0,40000.0,19,760000.0,437000.0
2025-09-10,Wednesday,0,0,Juicy Juice,Dynamic Green,17000,0.0,40000.0,10,400000.0,230000.0
2025-09-10,Wednesday,0,0,Juicy Juice,Sun Kissed,17000,0.1,36000.0,20,720000.0,380000.0
2025-09-11,Thursday,0,0,Freshy Coconut,Coconut Water,8000,0.0,18000.0,84,1512000.0,840000.0
2025-09-11,Thursday,0,0,Freshy Coconut,Kelapa Ijo,9000,0.0,20000.0,48,960000.0,528000.0
2025-09-11,Thursday,0,0,Nut Milk,Choco Blast,19000,0.1,40500.0,43,1741500.0,924500.0
2025-09-11,Thursday,0,0,Nut Milk,Vanilla Shake,19000,0.0,45000.0,11,495000.0,286000.0
2025-09-11,Thursday,0,0,Juicy Juice,Tropical Vibes,17000,0.0,40000.0,22,880000.0,506000.0
2025-09-11,Thursday,0,0,Juicy Juice,Dynamic Green,17000,0.0,40000.0,11,440000.0,253000.0
2025-09-11,Thursday,0,0,Juicy Juice,Sun Kissed,17000,0.0,40000.0,18,720000.0,414000.0
2025-09-12,Friday,1,0,Freshy Coconut,Coconut Water,8000,0.2,14400.0,123,1771200.0,787200.0
2025-09-12,Friday,1,0,Freshy Coconut,Kelapa Ijo,9000,0.0,20000.0,49,980000.0,539000.0
2025-09-12,Friday,1,0,Nut Milk,Choco Blast,19000,0.2,36000.0,58,2088000.0,986000.0
2025-09-12,Friday,1,0,Nut Milk,Vanilla Shake,19000,0.2,36000.0,20,720000.0,340000.0
2025-09-12,Friday,1,0,Juicy Juice,Tropical Vibes,17000,0.0,40000.0,24,960000.0,552000.0
2025-09-12,Friday,1,0,Juicy Juice,Dynamic Green,17000,0.0,40000.0,14,560000.0,322000.0
2025-09-12,Friday,1,0,Juicy Juice,Sun Kissed,17000,0.1,36000.0,35,1260000.0,665000.0
2025-09-13,Saturday,1,0,Freshy Coconut,Coconut Water,8000,0.2,14400.0,120,1728000.0,768000.0
2025-09-13,Saturday,1,0,Freshy Coconut,Kelapa Ijo,9000,0.0,20000.0,72,1440000.0,792000.0
2025-09-13,Saturday,1,0,Nut Milk,Choco Blast,19000,0.0,45000.0,45,2025000.0,1170000.0
2025-09-13,Saturday,1,0,Nut Milk,Vanilla Shake,19000,0.0,45000.0,17,765000.0,442000.0
2025-09-13,Saturday,1,0,Juicy Juice,Tropical Vibes,17000,0.0,40000.0,32,1280000.0,736000.0
2025-09-13,Saturday,1,0,Juicy Juice,Dynamic Green,17000,0.0,40000.0,14,560000.0,322000.0
2025-09-13,Saturday,1,0,Juicy Juice,Sun Kissed,17000,0.2,32000.0,28,896000.0,420000.0
2025-09-14,Sunday,1,0,Freshy Coconut,Coconut Water,8000,0.0,18000.0,118,2124000.0,1180000.0
2025-09-14,Sunday,1,0,Freshy Coconut,Kelapa Ijo,9000,0.1,18000.0,75,1350000.0,675000.0
2025-09-14,Sunday,1,0,Nut Milk,Choco Blast,19000,0.0,45000.0,46,2070000.0,1196000.0
2025-09-14,Sunday,1,0,Nut Milk,Vanilla Shake,19000,0.0,45000.0,17,765000.0,442000.0
2025-09-14,Sunday,1,0,Juicy Juice,Tropical Vibes,17000,0.1,36000.0,46,1656000.0,874000.0
2025-09-14,Sunday,1,0,Juicy Juice,Dynamic Green,17000,0.2,32000.0,19,608000.0,285000.0
2025-09-14,Sunday,1,0,Juicy Juice,Sun Kissed,17000,0.0,40000.0,26,1040000.0,598000.0
2025-09-15,Monday,0,0,Freshy Coconut,Coconut Water,8000,0.1,16200.0,75,1215000.0,615000.0
2025-09-15,Monday,0,0,Freshy Coconut,Kelapa Ijo,9000,0.1,18000.0,53,954000.0,477000.0
2025-09-15,Monday,0,0,Nut Milk,Choco Blast,19000,0.0,45000.0,30,1350000.0,780000.0
2025-09-15,Monday,0,0,Nut Milk,Vanilla Shake,19000,0.0,45000.0,13,585000.0,338000.0
2025-09-15,Monday,0,0,Juicy Juice,Tropical Vibes,17000,0.0,40000.0,23,920000.0,529000.0
2025-09-15,Monday,0,0,Juicy Juice,Dynamic Green,17000,0.0,40000.0,10,400000.0,230000.0
2025-09-15,Monday,0,0,Juicy Juice,Sun Kissed,17000,0.0,40000.0,18,720000.0,414000.0
2025-09-16,Tuesday,0,0,Freshy Coconut,Coconut Water,8000,0.1,16200.0,64,1036800.0,524800.0
2025-09-16,Tuesday,0,0,Freshy Coconut,Kelapa Ijo,9000,0.0,20000.0,40,800000.0,440000.0
2025-09-16,Tuesday,0,0,Nut Milk,Choco Blast,19000,0.1,40500.0,28,1134000.0,602000.0
2025-09-16,Tuesday,0,0,Nut Milk,Vanilla Shake,19000,0.2,36000.0,17,612000.0,289000.0
2025-09-16,Tuesday,0,0,Juicy Juice,Tropical Vibes,17000,0.0,40000.0,20,800000.0,460000.0
2025-09-16,Tuesday,0,0,Juicy Juice,Dynamic Green,17000,0.2,32000.0,14,448000.0,210000.0
2025-09-16,Tuesday,0,0,Juicy Juice,Sun Kissed,17000,0.0,40000.0,19,760000.0,437000.0
2025-09-17,Wednesday,0,0,Freshy Coconut,Coconut Water,8000,0.0,18000.0,65,1170000.0,650000.0
2025-09-17,Wednesday,0,0,Freshy Coconut,Kelapa Ijo,9000,0.0,20000.0,47,940000.0,517000.0
2025-09-17,Wednesday,0,0,Nut Milk,Choco Blast,19000,0.2,36000.0,44,1584000.0,748000.0
2025-09-17,Wednesday,0,0,Nut Milk,Vanilla Shake,19000,0.1,40500.0,14,567000.0,301000.0
2025-09-17,Wednesday,0,0,Juicy Juice,Tropical Vibes,17000,0.1,36000.0,20,720000.0,380000.0
2025-09-17,Wednesday,0,0,Juicy Juice,Dynamic Green,17000,0.2,32000.0,14,448000.0,210000.0
2025-09-17,Wednesday,0,0,Juicy Juice,Sun Kissed,17000,0.1,36000.0,25,900000.0,475000.0
2025-09-18,Thursday,0,0,Freshy Coconut,Coconut Water,8000,0.0,18000.0,54,972000.0,540000.0
2025-09-18,Thursday,0,0,Freshy Coconut,Kelapa Ijo,9000,0.2,16000.0,59,944000.0,413000.0
2025-09-18,Thursday,0,0,Nut Milk,Choco Blast,19000,0.1,40500.0,35,1417500.0,752500.0
2025-09-18,Thursday,0,0,Nut Milk,Vanilla Shake,19000,0.0,45000.0,14,630000.0,364000.0
2025-09-18,Thursday,0,0,Juicy Juice,Tropical Vibes,17000,0.1,36000.0,24,864000.0,456000.0
2025-09-18,Thursday,0,0,Juicy Juice,Dynamic Green,17000,0.2,32000.0,16,512000.0,240000.0
2025-09-18,Thursday,0,0,Juicy Juice,Sun Kissed,17000,0.0,40000.0,20,800000.0,460000.0
2025-09-19,Friday,1,0,Freshy Coconut,Coconut Water,8000,0.0,18000.0,75,1350000.0,750000.0
2025-09-19,Friday,1,0,Freshy Coconut,Kelapa Ijo,9000,0.1,18000.0,73,1314000.0,657000.0
2025-09-19,Friday,1,0,Nut Milk,Choco Blast,19000,0.0,45000.0,39,1755000.0,1014000.0
2025-09-19,Friday,1,0,Nut Milk,Vanilla Shake,19000,0.2,36000.0,20,720000.0,340000.0
2025-09-19,Friday,1,0,Juicy Juice,Tropical Vibes,17000,0.2,32000.0,37,1184000.0,555000.0
2025-09-19,Friday,1,0,Juicy Juice,Dynamic Green,17000,0.1,36000.0,13,468000.0,247000.0
2025-09-19,Friday,1,0,Juicy Juice,Sun Kissed,17000,0.0,40000.0,25,1000000.0,575000.0
2025-09-20,Saturday,1,0,Freshy Coconut,Coconut Water,8000,0.0,18000.0,97,1746000.0,970000.0
2025-09-20,Saturday,1,0,Freshy Coconut,Kelapa Ijo,9000,0.2,16000.0,90,1440000.0,630000.0
2025-09-20,Saturday,1,0,Nut Milk,Choco Blast,19000,0.1,40500.0,56,2268000.0,1204000.0
2025-09-20,Saturday,1,0,Nut Milk,Vanilla Shake,19000,0.0,45000.0,20,900000.0,520000.0
2025-09-20,Saturday,1,0,Juicy Juice,Tropical Vibes,17000,0.1,36000.0,39,1404000.0,741000.0
2025-09-20,Saturday,1,0,Juicy Juice,Dynamic Green,17000,0.0,40000.0,15,600000.0,345000.0
2025-09-20,Saturday,1,0,Juicy Juice,Sun Kissed,17000,0.1,36000.0,35,1260000.0,665000.0
2025-09-21,Sunday,1,0,Freshy Coconut,Coconut Water,8000,0.2,14400.0,118,1699200.0,755200.0
2025-09-21,Sunday,1,0,Freshy Coconut,Kelapa Ijo,9000,0.1,18000.0,89,1602000.0,801000.0
2025-09-21,Sunday,1,0,Nut Milk,Choco Blast,19000,0.0,45000.0,43,1935000.0,1118000.0
2025-09-21,Sunday,1,0,Nut Milk,Vanilla Shake,19000,0.0,45000.0,16,720000.0,416000.0
2025-09-21,Sunday,1,0,Juicy Juice,Tropical Vibes,17000,0.1,36000.0,34,1224000.0,646000.0
2025-09-21,Sunday,1,0,Juicy Juice,Dynamic Green,17000,0.0,40000.0,14,560000.0,322000.0
2025-09-21,Sunday,1,0,Juicy Juice,Sun Kissed,17000,0.2,32000.0,41,1312000.0,615000.0
2025-09-22,Monday,0,0,Freshy Coconut,Coconut Water,8000,0.0,18000.0,71,1278000.0,710000.0
2025-09-22,Monday,0,0,Freshy Coconut,Kelapa Ijo,9000,0.0,20000.0,50,1000000.0,550000.0
2025-09-22,Monday,0,0,Nut Milk,Choco Blast,19000,0.1,40500.0,33,1336500.0,709500.0
2025-09-22,Monday,0,0,Nut Milk,Vanilla Shake,19000,0.2,36000.0,15,540000.0,255000.0
2025-09-22,Monday,0,0,Juicy Juice,Tropical Vibes,17000,0.0,40000.0,20,800000.0,460000.0
2025-09-22,Monday,0,0,Juicy Juice,Dynamic Green,17000,0.0,40000.0,12,480000.0,276000.0
2025-09-22,Monday,0,0,Juicy Juice,Sun Kissed,17000,0.1,36000.0,23,828000.0,437000.0
2025-09-23,Tuesday,0,0,Freshy Coconut,Coconut Water,8000,0.0,18000.0,72,1296000.0,720000.0
2025-09-23,Tuesday,0,0,Freshy Coconut,Kelapa Ijo,9000,0.0,20000.0,40,800000.0,440000.0
2025-09-23,Tuesday,0,0,Nut Milk,Choco Blast,19000,0.0,45000.0,30,1350000.0,780000.0
2025-09-23,Tuesday,0,0,Nut Milk,Vanilla Shake,19000,0.0,45000.0,9,405000.0,234000.0
2025-09-23,Tuesday,0,0,Juicy Juice,Tropical Vibes,17000,0.0,40000.0,17,680000.0,391000.0
2025-09-23,Tuesday,0,0,Juicy Juice,Dynamic Green,17000,0.0,40000.0,8,320000.0,184000.0
2025-09-23,Tuesday,0,0,Juicy Juice,Sun Kissed,17000,0.0,40000.0,15,600000.0,345000.0
2025-09-24,Wednesday,0,0,Freshy Coconut,Coconut Water,8000,0.0,18000.0,71,1278000.0,710000.0
2025-09-24,Wednesday,0,0,Freshy Coconut,Kelapa Ijo,9000,0.0,20000.0,42,840000.0,462000.0
2025-09-24,Wednesday,0,0,Nut Milk,Choco Blast,19000,0.1,40500.0,32,1296000.0,688000.0
2025-09-24,Wednesday,0,0,Nut Milk,Vanilla Shake,19000,0.0,45000.0,7,315000.0,182000.0
2025-09-24,Wednesday,0,0,Juicy Juice,Tropical Vibes,17000,0.0,40000.0,15,600000.0,345000.0
2025-09-24,Wednesday,0,0,Juicy Juice,Dynamic Green,17000,0.2,32000.0,12,384000.0,180000.0
2025-09-24,Wednesday,0,0,Juicy Juice,Sun Kissed,17000,0.0,40000.0,18,720000.0,414000.0
2025-09-25,Thursday,0,0,Freshy Coconut,Coconut Water,8000,0.2,14400.0,92,1324800.0,588800.0
2025-09-25,Thursday,0,0,Freshy Coconut,Kelapa Ijo,9000,0.2,16000.0,61,976000.0,427000.0
2025-09-25,Thursday,0,0,Nut Milk,Choco Blast,19000,0.0,45000.0,29,1305000.0,754000.0
2025-09-25,Thursday,0,0,Nut Milk,Vanilla Shake,19000,0.1,40500.0,16,648000.0,344000.0
2025-09-25,Thursday,0,0,Juicy Juice,Tropical Vibes,17000,0.0,40000.0,21,840000.0,483000.0
2025-09-25,Thursday,0,0,Juicy Juice,Dynamic Green,17000,0.0,40000.0,11,440000.0,253000.0
2025-09-25,Thursday,0,0,Juicy Juice,Sun Kissed,17000,0.0,40000.0,21,840000.0,483000.0
2025-09-26,Friday,1,1,Freshy Coconut,Coconut Water,8000,0.0,18000.0,102,1836000.0,1020000.0
2025-09-26,Friday,1,1,Freshy Coconut,Kelapa Ijo,9000,0.0,20000.0,78,1560000.0,858000.0
2025-09-26,Friday,1,1,Nut Milk,Choco Blast,19000,0.0,45000.0,51,2295000.0,1326000.0
2025-09-26,Friday,1,1,Nut Milk,Vanilla Shake,19000,0.0,45000.0,21,945000.0,546000.0
2025-09-26,Friday,1,1,Juicy Juice,Tropical Vibes,17000,0.0,40000.0,38,1520000.0,874000.0
2025-09-26,Friday,1,1,Juicy Juice,Dynamic Green,17000,0.0,40000.0,16,640000.0,368000.0
2025-09-26,Friday,1,1,Juicy Juice,Sun Kissed,17000,0.0,40000.0,32,1280000.0,736000.0
2025-09-27,Saturday,1,1,Freshy Coconut,Coconut Water,8000,0.0,18000.0,139,2502000.0,1390000.0
2025-09-27,Saturday,1,1,Freshy Coconut,Kelapa Ijo,9000,0.0,20000.0,102,2040000.0,1122000.0
2025-09-27,Saturday,1,1,Nut Milk,Choco Blast,19000,0.0,45000.0,58,2610000.0,1508000.0
2025-09-27,Saturday,1,1,Nut Milk,Vanilla Shake,19000,0.2,36000.0,32,1152000.0,544000.0
2025-09-27,Saturday,1,1,Juicy Juice,Tropical Vibes,17000,0.1,36000.0,51,1836000.0,969000.0
2025-09-27,Saturday,1,1,Juicy Juice,Dynamic Green,17000,0.0,40000.0,23,920000.0,529000.0
2025-09-27,Saturday,1,1,Juicy Juice,Sun Kissed,17000,0.0,40000.0,36,1440000.0,828000.0
2025-09-28,Sunday,1,1,Freshy Coconut,Coconut Water,8000,0.0,18000.0,121,2178000.0,1210000.0
2025-09-28,Sunday,1,1,Freshy Coconut,Kelapa Ijo,9000,0.1,18000.0,120,2160000.0,1080000.0
2025-09-28,Sunday,1,1,Nut Milk,Choco Blast,19000,0.0,45000.0,61,2745000.0,1586000.0
2025-09-28,Sunday,1,1,Nut Milk,Vanilla Shake,19000,0.0,45000.0,23,1035000.0,598000.0
2025-09-28,Sunday,1,1,Juicy Juice,Tropical Vibes,17000,0.0,40000.0,44,1760000.0,1012000.0
2025-09-28,Sunday,1,1,Juicy Juice,Dynamic Green,17000,0.0,40000.0,20,800000.0,460000.0
2025-09-28,Sunday,1,1,Juicy Juice,Sun Kissed,17000,0.0,40000.0,40,1600000.0,920000.0
2025-09-29,Monday,0,1,Freshy Coconut,Coconut Water,8000,0.0,18000.0,73,1314000.0,730000.0
2025-09-29,Monday,0,1,Freshy Coconut,Kelapa Ijo,9000,0.1,18000.0,73,1314000.0,657000.0
2025-09-29,Monday,0,1,Nut Milk,Choco Blast,19000,0.1,40500.0,37,1498500.0,795500.0
2025-09-29,Monday,0,1,Nut Milk,Vanilla Shake,19000,0.0,45000.0,17,765000.0,442000.0
2025-09-29,Monday,0,1,Juicy Juice,Tropical Vibes,17000,0.0,40000.0,25,1000000.0,575000.0
2025-09-29,Monday,0,1,Juicy Juice,Dynamic Green,17000,0.1,36000.0,20,720000.0,380000.0
2025-09-29,Monday,0,1,Juicy Juice,Sun Kissed,17000,0.0,40000.0,20,800000.0,460000.0
2025-09-30,Tuesday,0,1,Freshy Coconut,Coconut Water,8000,0.1,16200.0,92,1490400.0,754400.0
2025-09-30,Tuesday,0,1,Freshy Coconut,Kelapa Ijo,9000,0.1,18000.0,68,1224000.0,612000.0
2025-09-30,Tuesday,0,1,Nut Milk,Choco Blast,19000,0.1,40500.0,41,1660500.0,881500.0
2025-09-30,Tuesday,0,1,Nut Milk,Vanilla Shake,19000,0.1,40500.0,20,810000.0,430000.0
2025-09-30,Tuesday,0,1,Juicy Juice,Tropical Vibes,17000,0.0,40000.0,25,1000000.0,575000.0
2025-09-30,Tuesday,0,1,Juicy Juice,Dynamic Green,17000,0.1,36000.0,14,504000.0,266000.0
2025-09-30,Tuesday,0,1,Juicy Juice,Sun Kissed,17000,0.1,36000.0,23,828000.0,437000.0
2025-10-01,Wednesday,0,1,Freshy Coconut,Coconut Water,8000,0.0,18000.0,85,1530000.0,850000.0
2025-10-01,Wednesday,0,1,Freshy Coconut,Kelapa Ijo,9000,0.0,20000.0,62,1240000.0,682000.0
2025-10-01,Wednesday,0,1,Nut Milk,Choco Blast,19000,0.0,45000.0,37,1665000.0,962000.0
2025-10-01,Wednesday,0,1,Nut Milk,Vanilla Shake,19000,0.0,45000.0,17,765000.0,442000.0
2025-10-01,Wednesday,0,1,Juicy Juice,Tropical Vibes,17000,0.1,36000.0,32,1152000.0,608000.0
2025-10-01,Wednesday,0,1,Juicy Juice,Dynamic Green,17000,0.2,32000.0,16,512000.0,240000.0
2025-10-01,Wednesday,0,1,Juicy Juice,Sun Kissed,17000,0.2,32000.0,31,992000.0,465000.0
2025-10-02,Thursday,0,1,Freshy Coconut,Coconut Water,8000,0.1,16200.0,95,1539000.0,779000.0
2025-10-02,Thursday,0,1,Freshy Coconut,Kelapa Ijo,9000,0.0,20000.0,79,1580000.0,869000.0
2025-10-02,Thursday,0,1,Nut Milk,Choco Blast,19000,0.0,45000.0,46,2070000.0,1196000.0
2025-10-02,Thursday,0,1,Nut Milk,Vanilla Shake,19000,0.2,36000.0,24,864000.0,408000.0
2025-10-02,Thursday,0,1,Juicy Juice,Tropical Vibes,17000,0.0,40000.0,28,1120000.0,644000.0
2025-10-02,Thursday,0,1,Juicy Juice,Dynamic Green,17000,0.0,40000.0,15,600000.0,345000.0
2025-10-02,Thursday,0,1,Juicy Juice,Sun Kissed,17000,0.0,40000.0,28,1120000.0,644000.0
2025-10-03,Friday,1,1,Freshy Coconut,Coconut Water,8000,0.2,14400.0,153,2203200.0,979200.0
2025-10-03,Friday,1,1,Freshy Coconut,Kelapa Ijo,9000,0.2,16000.0,97,1552000.0,679000.0
2025-10-03,Friday,1,1,Nut Milk,Choco Blast,19000,0.0,45000.0,56,2520000.0,1456000.0
2025-10-03,Friday,1,1,Nut Milk,Vanilla Shake,19000,0.0,45000.0,23,1035000.0,598000.0
2025-10-03,Friday,1,1,Juicy Juice,Tropical Vibes,17000,0.0,40000.0,41,1640000.0,943000.0
2025-10-03,Friday,1,1,Juicy Juice,Dynamic Green,17000,0.0,40000.0,17,680000.0,391000.0
2025-10-03,Friday,1,1,Juicy Juice,Sun Kissed,17000,0.1,36000.0,38,1368000.0,722000.0
2025-10-04,Saturday,1,1,Freshy Coconut,Coconut Water,8000,0.0,18000.0,159,2862000.0,1590000.0
2025-10-04,Saturday,1,1,Freshy Coconut,Kelapa Ijo,9000,0.1,18000.0,131,2358000.0,1179000.0
2025-10-04,Saturday,1,1,Nut Milk,Choco Blast,19000,0.2,36000.0,84,3024000.0,1428000.0
2025-10-04,Saturday,1,1,Nut Milk,Vanilla Shake,19000,0.0,45000.0,23,1035000.0,598000.0
2025-10-04,Saturday,1,1,Juicy Juice,Tropical Vibes,17000,0.0,40000.0,40,1600000.0,920000.0
2025-10-04,Saturday,1,1,Juicy Juice,Dynamic Green,17000,0.1,36000.0,30,1080000.0,570000.0
2025-10-04,Saturday,1,1,Juicy Juice,Sun Kissed,17000,0.1,36000.0,46,1656000.0,874000.0
2025-10-05,Sunday,1,1,Freshy Coconut,Coconut Water,8000,0.1,16200.0,170,2754000.0,1394000.0
2025-10-05,Sunday,1,1,Freshy Coconut,Kelapa Ijo,9000,0.2,16000.0,153,2448000.0,1071000.0
2025-10-05,Sunday,1,1,Nut Milk,Choco Blast,19000,0.2,36000.0,84,3024000.0,1428000.0
2025-10-05,Sunday,1,1,Nut Milk,Vanilla Shake,19000,0.0,45000.0,27,1215000.0,702000.0
2025-10-05,Sunday,1,1,Juicy Juice,Tropical Vibes,17000,0.0,40000.0,41,1640000.0,943000.0
2025-10-05,Sunday,1,1,Juicy Juice,Dynamic Green,17000,0.2,32000.0,27,864000.0,405000.0
2025-10-05,Sunday,1,1,Juicy Juice,Sun Kissed,17000,0.0,40000.0,35,1400000.0,805000.0
2025-10-06,Monday,0,0,Freshy Coconut,Coconut Water,8000,0.0,18000.0,52,936000.0,520000.0
2025-10-06,Monday,0,0,Freshy Coconut,Kelapa Ijo,9000,0.1,18000.0,57,1026000.0,513000.0
2025-10-06,Monday,0,0,Nut Milk,Choco Blast,19000,0.0,45000.0,32,1440000.0,832000.0
2025-10-06,Monday,0,0,Nut Milk,Vanilla Shake,19000,0.2,36000.0,16,576000.0,272000.0
2025-10-06,Monday,0,0,Juicy Juice,Tropical Vibes,17000,0.1,36000.0,23,828000.0,437000.0
2025-10-06,Monday,0,0,Juicy Juice,Dynamic Green,17000,0.0,40000.0,11,440000.0,253000.0
2025-10-06,Monday,0,0,Juicy Juice,Sun Kissed,17000,0.1,36000.0,20,720000.0,380000.0
2025-10-07,Tuesday,0,0,Freshy Coconut,Coconut Water,8000,0.0,18000.0,69,1242000.0,690000.0
2025-10-07,Tuesday,0,0,Freshy Coconut,Kelapa Ijo,9000,0.0,20000.0,43,860000.0,473000.0
2025-10-07,Tuesday,0,0,Nut Milk,Choco Blast,19000,0.0,45000.0,27,1215000.0,702000.0
2025-10-07,Tuesday,0,0,Nut Milk,Vanilla Shake,19000,0.0,45000.0,10,450000.0,260000.0
2025-10-07,Tuesday,0,0,Juicy Juice,Tropical Vibes,17000,0.0,40000.0,19,760000.0,437000.0
2025-10-07,Tuesday,0,0,Juicy Juice,Dynamic Green,17000,0.1,36000.0,10,360000.0,190000.0
2025-10-07,Tuesday,0,0,Juicy Juice,Sun Kissed,17000,0.1,36000.0,18,648000.0,342000.0
2025-10-08,Wednesday,0,0,Freshy Coconut,Coconut Water,8000,0.0,18000.0,56,1008000.0,560000.0
2025-10-08,Wednesday,0,0,Freshy Coconut,Kelapa Ijo,9000,0.1,18000.0,50,900000.0,450000.0
2025-10-08,Wednesday,0,0,Nut Milk,Choco Blast,19000,0.0,45000.0,23,1035000.0,598000.0
2025-10-08,Wednesday,0,0,Nut Milk,Vanilla Shake,19000,0.0,45000.0,13,585000.0,338000.0
2025-10-08,Wednesday,0,0,Juicy Juice,Tropical Vibes,17000,0.0,40000.0,19,760000.0,437000.0
2025-10-08,Wednesday,0,0,Juicy Juice,Dynamic Green,17000,0.2,32000.0,13,416000.0,195000.0
2025-10-08,Wednesday,0,0,Juicy Juice,Sun Kissed,17000,0.2,32000.0,25,800000.0,375000.0
2025-10-09,Thursday,0,0,Freshy Coconut,Coconut Water,8000,0.1,16200.0,78,1263600.0,639600.0
2025-10-09,Thursday,0,0,Freshy Coconut,Kelapa Ijo,9000,0.0,20000.0,43,860000.0,473000.0
2025-10-09,Thursday,0,0,Nut Milk,Choco Blast,19000,0.2,36000.0,42,1512000.0,714000.0
2025-10-09,Thursday,0,0,Nut Milk,Vanilla Shake,19000,0.1,40500.0,15,607500.0,322500.0
2025-10-09,Thursday,0,0,Juicy Juice,Tropical Vibes,17000,0.1,36000.0,22,792000.0,418000.0
2025-10-09,Thursday,0,0,Juicy Juice,Dynamic Green,17000,0.0,40000.0,11,440000.0,253000.0
2025-10-09,Thursday,0,0,Juicy Juice,Sun Kissed,17000,0.0,40000.0,19,760000.0,437000.0
2025-10-10,Friday,1,0,Freshy Coconut,Coconut Water,8000,0.0,18000.0,79,1422000.0,790000.0
2025-10-10,Friday,1,0,Freshy Coconut,Kelapa Ijo,9000,0.0,20000.0,59,1180000.0,649000.0
2025-10-10,Friday,1,0,Nut Milk,Choco Blast,19000,0.0,45000.0,36,1620000.0,936000.0
2025-10-10,Friday,1,0,Nut Milk,Vanilla Shake,19000,0.0,45000.0,14,630000.0,364000.0
2025-10-10,Friday,1,0,Juicy Juice,Tropical Vibes,17000,0.0,40000.0,26,1040000.0,598000.0
2025-10-10,Friday,1,0,Juicy Juice,Dynamic Green,17000,0.1,36000.0,17,612000.0,323000.0
2025-10-10,Friday,1,0,Juicy Juice,Sun Kissed,17000,0.1,36000.0,28,1008000.0,532000.0
