"CUST_ID","ORDER_ID","ORDER_DATETIME","DAYS_ELAPSED_TMAX","DAYS_FROM_CUST_LAST_ORDER","REVENUE","QUANTITY","STORE_ID","PRODUCT_ID","ORDER_STATUS","SHIPMENT_STATUS"
96,70,"2021-03-24 10:38:02",384,220,30.99,3,1,23,"COMPLETE","DELIVERED"
96,70,"2021-03-24 10:38:02",384,220,112.02,3,1,30,"COMPLETE","DELIVERED"
96,1037,"2021-10-30 16:39:41",164,0,38.32,2,9,7,"COMPLETE",
96,1037,"2021-10-30 16:39:41",164,0,149.36,4,9,30,"COMPLETE",
97,568,"2021-08-01 05:44:28",254,133,63.36,2,1,45,"COMPLETE","DELIVERED"
97,568,"2021-08-01 05:44:28",254,133,153.36,4,1,21,"COMPLETE","DELIVERED"
97,568,"2021-08-01 05:44:28",254,133,112.02,3,1,30,"COMPLETE","DELIVERED"
97,694,"2021-08-28 14:32:05",227,106,16.64,1,1,43,"COMPLETE","DELIVERED"
97,694,"2021-08-28 14:32:05",227,106,44,4,1,39,"COMPLETE","DELIVERED"
97,870,"2021-09-30 03:30:18",194,73,88.65,3,1,2,"COMPLETE","DELIVERED"
97,870,"2021-09-30 03:30:18",194,73,84.63,3,1,20,"COMPLETE","DELIVERED"
97,1277,"2021-12-12 14:46:29",121,0,153.12,4,10,6,"COMPLETE",
97,1277,"2021-12-12 14:46:29",121,0,88.53,3,10,37,"COMPLETE",
98,215,"2021-05-02 20:47:37",345,216,35.9,5,1,35,"COMPLETE","DELIVERED"
98,215,"2021-05-02 20:47:37",345,216,50.01,3,1,3,"COMPLETE","DELIVERED"
98,215,"2021-05-02 20:47:37",345,216,37,1,1,33,"COMPLETE","DELIVERED"
98,632,"2021-08-15 14:32:01",240,111,153.36,4,1,21,"COMPLETE","DELIVERED"
98,632,"2021-08-15 14:32:01",240,111,29.55,1,1,2,"COMPLETE","DELIVERED"
98,900,"2021-10-07 00:50:41",187,58,76.56,2,11,6,"COMPLETE",
98,900,"2021-10-07 00:50:41",187,58,95.04,3,11,45,"COMPLETE",
98,900,"2021-10-07 00:50:41",187,58,59.1,2,11,2,"COMPLETE",
98,1225,"2021-12-04 14:06:05",129,0,196.6,5,1,44,"COMPLETE","DELIVERED"
99,13,"2021-02-24 11:44:43",412,309,156.64,4,1,46,"COMPLETE","DELIVERED"
99,781,"2021-09-11 21:40:57",213,110,28.68,2,1,19,"COMPLETE","DELIVERED"
99,781,"2021-09-11 21:40:57",213,110,33.34,2,1,3,"COMPLETE","DELIVERED"
99,867,"2021-09-29 19:57:16",195,92,153.36,4,1,21,"COMPLETE","DELIVERED"
99,1027,"2021-10-28 20:59:44",166,63,48.92,2,1,18,"REFUNDED","DELIVERED"
99,1027,"2021-10-28 20:59:44",166,63,41.92,4,1,12,"REFUNDED","DELIVERED"
99,1027,"2021-10-28 20:59:44",166,63,56.42,2,1,20,"REFUNDED","DELIVERED"
99,1380,"2021-12-30 16:09:22",103,0,38.34,1,12,21,"COMPLETE",
100,148,"2021-04-17 18:04:22",360,281,119.34,3,1,22,"COMPLETE","DELIVERED"
100,409,"2021-06-22 14:37:40",294,215,14.34,1,1,19,"COMPLETE","DELIVERED"
100,409,"2021-06-22 14:37:40",294,215,153.36,4,1,21,"COMPLETE","DELIVERED"
100,664,"2021-08-22 14:35:01",233,154,10.33,1,1,23,"COMPLETE","DELIVERED"
100,823,"2021-09-20 13:41:09",204,125,33,3,1,39,"COMPLETE","DELIVERED"
100,1002,"2021-10-25 01:30:25",169,90,88.53,3,1,37,"COMPLETE","DELIVERED"
100,1002,"2021-10-25 01:30:25",169,90,176.68,4,1,4,"COMPLETE","DELIVERED"
100,1161,"2021-11-22 05:39:48",141,62,11.3,2,1,32,"COMPLETE","DELIVERED"
100,1470,"2022-01-13 05:49:16",89,10,37,1,13,33,"COMPLETE",
100,1542,"2022-01-23 08:03:44",79,0,8.66,1,13,41,"COMPLETE",
100,1542,"2022-01-23 08:03:44",79,0,74.68,2,13,30,"COMPLETE",
100,1542,"2022-01-23 08:03:44",79,0,170.3,5,13,40,"COMPLETE",
101,14,"2021-02-24 17:50:02",412,365,28.59,1,1,31,"COMPLETE","DELIVERED"
101,263,"2021-05-15 09:16:01",332,285,42.32,2,1,9,"COMPLETE","DELIVERED"
101,263,"2021-05-15 09:16:01",332,285,118.2,4,1,2,"COMPLETE","DELIVERED"
101,263,"2021-05-15 09:16:01",332,285,26.18,2,1,16,"COMPLETE","DELIVERED"
101,574,"2021-08-02 22:50:44",253,206,30.33,3,1,42,"COMPLETE","DELIVERED"
101,574,"2021-08-02 22:50:44",253,206,123.55,5,1,29,"COMPLETE","DELIVERED"
101,1311,"2021-12-18 02:25:38",115,68,118.2,4,14,2,"COMPLETE",
101,1311,"2021-12-18 02:25:38",115,68,88.34,2,14,4,"COMPLETE",
101,1733,"2022-02-24 14:14:50",47,0,126.72,4,14,45,"COMPLETE",
102,285,"2021-05-22 13:23:59",325,249,63.36,2,1,45,"COMPLETE","DELIVERED"
102,353,"2021-06-10 11:55:59",306,230,40.96,4,1,28,"COMPLETE","DELIVERED"
102,820,"2021-09-19 23:57:34",205,129,27.94,2,1,15,"COMPLETE","DELIVERED"
102,820,"2021-09-19 23:57:34",205,129,131.13,3,1,5,"COMPLETE","DELIVERED"
102,1239,"2021-12-06 10:46:20",127,51,78.42,3,15,14,"COMPLETE",
102,1239,"2021-12-06 10:46:20",127,51,145.17,3,15,24,"COMPLETE",
102,1372,"2021-12-28 20:10:08",105,29,78.42,3,15,14,"COMPLETE",
102,1372,"2021-12-28 20:10:08",105,29,37.92,3,15,13,"COMPLETE",
102,1530,"2022-01-21 21:21:02",81,5,40.44,4,15,42,"COMPLETE",
102,1572,"2022-01-26 15:14:22",76,0,39.16,2,1,8,"COMPLETE","DELIVERED"
102,1572,"2022-01-26 15:14:22",76,0,147.55,5,1,37,"COMPLETE","DELIVERED"
103,726,"2021-09-03 05:47:05",221,159,57.36,4,1,19,"COMPLETE","DELIVERED"
103,726,"2021-09-03 05:47:05",221,159,10.24,1,1,28,"COMPLETE","DELIVERED"
103,910,"2021-10-08 15:12:20",186,124,98.84,4,1,29,"COMPLETE","DELIVERED"
103,910,"2021-10-08 15:12:20",186,124,149.36,4,1,30,"COMPLETE","DELIVERED"
103,1351,"2021-12-25 06:20:57",108,46,24.46,1,16,18,"COMPLETE",
103,1650,"2022-02-09 04:38:02",62,0,21.54,3,16,35,"COMPLETE",
103,1650,"2022-02-09 04:38:02",62,0,30.72,3,16,28,"COMPLETE",
104,271,"2021-05-18 10:45:24",329,272,111,3,1,33,"COMPLETE","DELIVERED"
104,271,"2021-05-18 10:45:24",329,272,78.42,3,1,14,"COMPLETE","DELIVERED"
104,271,"2021-05-18 10:45:24",329,272,56.42,2,1,20,"COMPLETE","DELIVERED"
104,1072,"2021-11-06 07:49:52",157,100,245.6,5,1,36,"COMPLETE","DELIVERED"
104,1072,"2021-11-06 07:49:52",157,100,59.1,2,1,2,"COMPLETE","DELIVERED"
104,1090,"2021-11-08 17:53:56",155,98,49.92,3,1,43,"COMPLETE","DELIVERED"
104,1388,"2021-12-31 07:33:35",102,45,71.7,5,1,19,"COMPLETE","DELIVERED"
104,1388,"2021-12-31 07:33:35",102,45,37.92,3,1,13,"COMPLETE","DELIVERED"
104,1440,"2022-01-08 16:31:08",94,37,38.32,2,1,7,"COMPLETE","DELIVERED"
104,1440,"2022-01-08 16:31:08",94,37,198.9,5,1,22,"COMPLETE","DELIVERED"
104,1440,"2022-01-08 16:31:08",94,37,55.88,4,1,15,"COMPLETE","DELIVERED"
104,1681,"2022-02-14 02:41:48",57,0,27.94,2,17,15,"COMPLETE",
104,1681,"2022-02-14 02:41:48",57,0,20.66,2,17,23,"COMPLETE",
105,224,"2021-05-04 19:01:34",343,283,87.42,2,1,5,"COMPLETE","DELIVERED"
105,224,"2021-05-04 19:01:34",343,283,59.02,2,1,37,"COMPLETE","DELIVERED"
105,224,"2021-05-04 19:01:34",343,283,85.77,3,1,31,"COMPLETE","DELIVERED"
105,486,"2021-07-11 05:43:23",275,215,25.98,3,1,41,"COMPLETE","DELIVERED"
105,486,"2021-07-11 05:43:23",275,215,44.17,1,1,4,"COMPLETE","DELIVERED"
105,555,"2021-07-29 05:46:33",257,197,158.4,5,1,45,"COMPLETE","DELIVERED"
105,555,"2021-07-29 05:46:33",257,197,57.18,2,1,31,"COMPLETE","DELIVERED"
105,645,"2021-08-18 09:00:02",237,177,26.18,2,1,16,"COMPLETE","DELIVERED"
105,645,"2021-08-18 09:00:02",237,177,97.9,5,1,8,"COMPLETE","DELIVERED"
105,1118,"2021-11-15 06:19:04",148,88,88.34,2,1,4,"COMPLETE","DELIVERED"
105,1118,"2021-11-15 06:19:04",148,88,7.18,1,1,35,"COMPLETE","DELIVERED"
105,1663,"2022-02-11 03:26:54",60,0,57.18,2,18,31,"COMPLETE",
105,1663,"2022-02-11 03:26:54",60,0,20.66,2,18,23,"COMPLETE",
106,10,"2021-02-23 14:02:10",413,392,116.6,5,1,34,"COMPLETE","DELIVERED"
106,10,"2021-02-23 14:02:10",413,392,119.73,3,1,27,"COMPLETE","DELIVERED"
106,10,"2021-02-23 14:02:10",413,392,131.13,3,1,5,"COMPLETE","DELIVERED"
106,123,"2021-04-10 08:05:01",367,346,14.34,1,1,19,"COMPLETE","DELIVERED"
106,123,"2021-04-10 08:05:01",367,346,22,2,1,39,"COMPLETE","DELIVERED"
106,123,"2021-04-10 08:05:01",367,346,50.55,5,1,42,"COMPLETE","DELIVERED"
