Transaction_ID,Date,Month,Day,Is_Weekend,Is_Payday,Channel,Sales_Type,SKU,Product_Name,Quantity,Unit_Price,Subtotal,Discount_Rate,Revenue,Unit_Cost,Total_Cost
TRX-2528449,2025-11-17,November,Monday,No,No,Shopee,Online,KI001,Kelapa Ijo,2,20000,40000,0.0,40000.0,9000,18000
TRX-5830358,2025-11-17,November,Monday,No,No,Store A,Offline,KI001,Kelapa Ijo,1,20000,20000,0.0,20000.0,9000,9000
TRX-5830358,2025-11-17,November,Monday,No,No,Store A,Offline,CW001,Coconut Water,1,18000,18000,0.1,16200.0,8000,8000
TRX-8655554,2025-11-17,November,Monday,No,No,Store C,Offline,VS001,Vanilla Shake,1,45000,45000,0.0,45000.0,19000,19000
TRX-8655554,2025-11-17,November,Monday,No,No,Store C,Offline,CB001,Choco Blast,1,45000,45000,0.1,40500.0,19000,19000
TRX-8655554,2025-11-17,November,Monday,No,No,Store C,Offline,CW001,Coconut Water,1,18000,18000,0.2,14400.0,8000,8000
TRX-6818033,2025-11-17,November,Monday,No,No,Store B,Offline,CB001,Choco Blast,1,45000,45000,0.0,45000.0,19000,19000
TRX-5990361,2025-11-17,November,Monday,No,No,Store C,Offline,KI001,Kelapa Ijo,1,20000,20000,0.0,20000.0,9000,9000
TRX-5990361,2025-11-17,November,Monday,No,No,Store C,Offline,CW001,Coconut Water,1,18000,18000,0.2,14400.0,8000,8000
TRX-5990361,2025-11-17,November,Monday,No,No,Store C,Offline,SK001,Sun Kissed,2,40000,80000,0.0,80000.0,17000,34000
TRX-5990361,2025-11-17,November,Monday,No,No,Store C,Offline,TV001,Tropical Vibes,3,40000,120000,0.2,96000.0,17000,51000
TRX-7561407,2025-11-17,November,Monday,No,No,Store B,Offline,DG001,Dynamic Green,1,40000,40000,0.0,40000.0,17000,17000
TRX-7561407,2025-11-17,November,Monday,No,No,Store B,Offline,SK001,Sun Kissed,1,40000,40000,0.1,36000.0,17000,17000
TRX-3938131,2025-11-17,November,Monday,No,No,Store A,Offline,CB001,Choco Blast,1,45000,45000,0.0,45000.0,19000,19000
TRX-7963429,2025-11-17,November,Monday,No,No,Store C,Offline,CB001,Choco Blast,1,45000,45000,0.2,36000.0,19000,19000
TRX-5179788,2025-11-17,November,Monday,No,No,Store A,Offline,CB001,Choco Blast,3,45000,135000,0.2,108000.0,19000,57000
TRX-4012820,2025-11-17,November,Monday,No,No,Store B,Offline,CW001,Coconut Water,1,18000,18000,0.1,16200.0,8000,8000
TRX-8249042,2025-11-17,November,Monday,No,No,Store C,Offline,KI001,Kelapa Ijo,1,20000,20000,0.0,20000.0,9000,9000
TRX-8681081,2025-11-17,November,Monday,No,No,Store C,Offline,TV001,Tropical Vibes,1,40000,40000,0.1,36000.0,17000,17000
TRX-7453607,2025-11-17,November,Monday,No,No,WhatsApp,Online,CW001,Coconut Water,1,18000,18000,0.1,16200.0,8000,8000
TRX-7453607,2025-11-17,November,Monday,No,No,WhatsApp,Online,TV001,Tropical Vibes,5,40000,200000,0.0,200000.0,17000,85000
TRX-7453607,2025-11-17,November,Monday,No,No,WhatsApp,Online,KI001,Kelapa Ijo,1,20000,20000,0.0,20000.0,9000,9000
TRX-4077684,2025-11-17,November,Monday,No,No,Store A,Offline,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-4077684,2025-11-17,November,Monday,No,No,Store A,Offline,CB001,Choco Blast,1,45000,45000,0.0,45000.0,19000,19000
TRX-4077684,2025-11-17,November,Monday,No,No,Store A,Offline,KI001,Kelapa Ijo,3,20000,60000,0.0,60000.0,9000,27000
TRX-2602797,2025-11-17,November,Monday,No,No,Shopee,Online,SK001,Sun Kissed,1,40000,40000,0.0,40000.0,17000,17000
TRX-2602797,2025-11-17,November,Monday,No,No,Shopee,Online,CW001,Coconut Water,2,18000,36000,0.1,32400.0,8000,16000
TRX-7602695,2025-11-17,November,Monday,No,No,Store C,Offline,DG001,Dynamic Green,2,40000,80000,0.0,80000.0,17000,34000
TRX-1732568,2025-11-17,November,Monday,No,No,WhatsApp,Online,KI001,Kelapa Ijo,1,20000,20000,0.0,20000.0,9000,9000
TRX-5021419,2025-11-17,November,Monday,No,No,Store A,Offline,KI001,Kelapa Ijo,1,20000,20000,0.0,20000.0,9000,9000
TRX-3649663,2025-11-17,November,Monday,No,No,Store C,Offline,CW001,Coconut Water,2,18000,36000,0.0,36000.0,8000,16000
TRX-5593203,2025-11-17,November,Monday,No,No,WhatsApp,Online,TV001,Tropical Vibes,1,40000,40000,0.0,40000.0,17000,17000
TRX-5897094,2025-11-17,November,Monday,No,No,Shopee,Online,CW001,Coconut Water,2,18000,36000,0.0,36000.0,8000,16000
TRX-2119776,2025-11-17,November,Monday,No,No,WhatsApp,Online,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-4644931,2025-11-17,November,Monday,No,No,Store C,Offline,CB001,Choco Blast,1,45000,45000,0.2,36000.0,19000,19000
TRX-9279347,2025-11-17,November,Monday,No,No,Store B,Offline,KI001,Kelapa Ijo,1,20000,20000,0.0,20000.0,9000,9000
TRX-9279347,2025-11-17,November,Monday,No,No,Store B,Offline,CW001,Coconut Water,1,18000,18000,0.1,16200.0,8000,8000
TRX-7900102,2025-11-17,November,Monday,No,No,Store C,Offline,TV001,Tropical Vibes,1,40000,40000,0.0,40000.0,17000,17000
TRX-3033912,2025-11-17,November,Monday,No,No,Store B,Offline,KI001,Kelapa Ijo,1,20000,20000,0.0,20000.0,9000,9000
TRX-3033912,2025-11-17,November,Monday,No,No,Store B,Offline,CB001,Choco Blast,1,45000,45000,0.1,40500.0,19000,19000
TRX-3033912,2025-11-17,November,Monday,No,No,Store B,Offline,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-7186297,2025-11-17,November,Monday,No,No,Store A,Offline,TV001,Tropical Vibes,1,40000,40000,0.0,40000.0,17000,17000
TRX-2284021,2025-11-17,November,Monday,No,No,Store C,Offline,CW001,Coconut Water,1,18000,18000,0.2,14400.0,8000,8000
TRX-2284021,2025-11-17,November,Monday,No,No,Store C,Offline,SK001,Sun Kissed,2,40000,80000,0.0,80000.0,17000,34000
TRX-2284021,2025-11-17,November,Monday,No,No,Store C,Offline,KI001,Kelapa Ijo,1,20000,20000,0.0,20000.0,9000,9000
TRX-2284021,2025-11-17,November,Monday,No,No,Store C,Offline,DG001,Dynamic Green,1,40000,40000,0.2,32000.0,17000,17000
TRX-2765375,2025-11-17,November,Monday,No,No,Store B,Offline,KI001,Kelapa Ijo,1,20000,20000,0.0,20000.0,9000,9000
TRX-9462341,2025-11-17,November,Monday,No,No,Shopee,Online,CB001,Choco Blast,1,45000,45000,0.1,40500.0,19000,19000
TRX-9462341,2025-11-17,November,Monday,No,No,Shopee,Online,TV001,Tropical Vibes,1,40000,40000,0.2,32000.0,17000,17000
TRX-6469592,2025-11-17,November,Monday,No,No,WhatsApp,Online,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-6469592,2025-11-17,November,Monday,No,No,WhatsApp,Online,VS001,Vanilla Shake,7,45000,315000,0.2,252000.0,19000,133000
TRX-7880270,2025-11-17,November,Monday,No,No,Shopee,Online,TV001,Tropical Vibes,1,40000,40000,0.0,40000.0,17000,17000
TRX-8565450,2025-11-17,November,Monday,No,No,Store B,Offline,CB001,Choco Blast,1,45000,45000,0.0,45000.0,19000,19000
TRX-8565450,2025-11-17,November,Monday,No,No,Store B,Offline,SK001,Sun Kissed,1,40000,40000,0.0,40000.0,17000,17000
TRX-3765541,2025-11-17,November,Monday,No,No,Shopee,Online,DG001,Dynamic Green,2,40000,80000,0.0,80000.0,17000,34000
TRX-3765541,2025-11-17,November,Monday,No,No,Shopee,Online,TV001,Tropical Vibes,2,40000,80000,0.0,80000.0,17000,34000
TRX-5240720,2025-11-17,November,Monday,No,No,Store C,Offline,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-4479126,2025-11-17,November,Monday,No,No,Store B,Offline,CW001,Coconut Water,2,18000,36000,0.0,36000.0,8000,16000
TRX-9490354,2025-11-17,November,Monday,No,No,Store A,Offline,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-1748853,2025-11-17,November,Monday,No,No,Store C,Offline,CW001,Coconut Water,2,18000,36000,0.0,36000.0,8000,16000
TRX-8753883,2025-11-17,November,Monday,No,No,Store A,Offline,CB001,Choco Blast,1,45000,45000,0.0,45000.0,19000,19000
TRX-8753883,2025-11-17,November,Monday,No,No,Store A,Offline,VS001,Vanilla Shake,1,45000,45000,0.1,40500.0,19000,19000
TRX-1448251,2025-11-17,November,Monday,No,No,Store C,Offline,CB001,Choco Blast,1,45000,45000,0.2,36000.0,19000,19000
TRX-1448251,2025-11-17,November,Monday,No,No,Store C,Offline,VS001,Vanilla Shake,1,45000,45000,0.0,45000.0,19000,19000
TRX-2228016,2025-11-17,November,Monday,No,No,WhatsApp,Online,KI001,Kelapa Ijo,1,20000,20000,0.2,16000.0,9000,9000
TRX-8749462,2025-11-17,November,Monday,No,No,Store C,Offline,CB001,Choco Blast,1,45000,45000,0.0,45000.0,19000,19000
TRX-7394729,2025-11-17,November,Monday,No,No,Store C,Offline,KI001,Kelapa Ijo,1,20000,20000,0.1,18000.0,9000,9000
TRX-7394729,2025-11-17,November,Monday,No,No,Store C,Offline,CB001,Choco Blast,5,45000,225000,0.0,225000.0,19000,95000
TRX-7394729,2025-11-17,November,Monday,No,No,Store C,Offline,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-7394729,2025-11-17,November,Monday,No,No,Store C,Offline,TV001,Tropical Vibes,1,40000,40000,0.2,32000.0,17000,17000
TRX-6765619,2025-11-17,November,Monday,No,No,Store B,Offline,VS001,Vanilla Shake,1,45000,45000,0.0,45000.0,19000,19000
TRX-7699844,2025-11-17,November,Monday,No,No,Shopee,Online,TV001,Tropical Vibes,1,40000,40000,0.0,40000.0,17000,17000
TRX-4261550,2025-11-17,November,Monday,No,No,Store A,Offline,CW001,Coconut Water,1,18000,18000,0.1,16200.0,8000,8000
TRX-4261550,2025-11-17,November,Monday,No,No,Store A,Offline,KI001,Kelapa Ijo,1,20000,20000,0.0,20000.0,9000,9000
TRX-4261550,2025-11-17,November,Monday,No,No,Store A,Offline,CB001,Choco Blast,1,45000,45000,0.1,40500.0,19000,19000
TRX-4261550,2025-11-17,November,Monday,No,No,Store A,Offline,TV001,Tropical Vibes,1,40000,40000,0.0,40000.0,17000,17000
TRX-7655090,2025-11-17,November,Monday,No,No,Store C,Offline,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-7655090,2025-11-17,November,Monday,No,No,Store C,Offline,KI001,Kelapa Ijo,2,20000,40000,0.1,36000.0,9000,18000
TRX-1633753,2025-11-17,November,Monday,No,No,Store C,Offline,SK001,Sun Kissed,1,40000,40000,0.1,36000.0,17000,17000
TRX-1180143,2025-11-17,November,Monday,No,No,Store C,Offline,SK001,Sun Kissed,2,40000,80000,0.0,80000.0,17000,34000
TRX-1180143,2025-11-17,November,Monday,No,No,Store C,Offline,CW001,Coconut Water,2,18000,36000,0.1,32400.0,8000,16000
TRX-1180143,2025-11-17,November,Monday,No,No,Store C,Offline,VS001,Vanilla Shake,1,45000,45000,0.0,45000.0,19000,19000
TRX-5204466,2025-11-17,November,Monday,No,No,Store C,Offline,CB001,Choco Blast,1,45000,45000,0.1,40500.0,19000,19000
TRX-2924056,2025-11-17,November,Monday,No,No,Shopee,Online,CW001,Coconut Water,1,18000,18000,0.2,14400.0,8000,8000
TRX-2924056,2025-11-17,November,Monday,No,No,Shopee,Online,KI001,Kelapa Ijo,1,20000,20000,0.2,16000.0,9000,9000
TRX-3289764,2025-11-17,November,Monday,No,No,Store B,Offline,CW001,Coconut Water,1,18000,18000,0.2,14400.0,8000,8000
TRX-6488001,2025-11-17,November,Monday,No,No,Shopee,Online,TV001,Tropical Vibes,1,40000,40000,0.0,40000.0,17000,17000
TRX-6488001,2025-11-17,November,Monday,No,No,Shopee,Online,DG001,Dynamic Green,1,40000,40000,0.0,40000.0,17000,17000
TRX-6488001,2025-11-17,November,Monday,No,No,Shopee,Online,CW001,Coconut Water,2,18000,36000,0.0,36000.0,8000,16000
TRX-8788747,2025-11-17,November,Monday,No,No,Store C,Offline,VS001,Vanilla Shake,3,45000,135000,0.0,135000.0,19000,57000
TRX-9132910,2025-11-17,November,Monday,No,No,Store C,Offline,KI001,Kelapa Ijo,2,20000,40000,0.0,40000.0,9000,18000
TRX-8740286,2025-11-17,November,Monday,No,No,Shopee,Online,CB001,Choco Blast,3,45000,135000,0.2,108000.0,19000,57000
TRX-8740286,2025-11-17,November,Monday,No,No,Shopee,Online,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-2144829,2025-11-17,November,Monday,No,No,WhatsApp,Online,CW001,Coconut Water,1,18000,18000,0.1,16200.0,8000,8000
TRX-2144829,2025-11-17,November,Monday,No,No,WhatsApp,Online,DG001,Dynamic Green,1,40000,40000,0.2,32000.0,17000,17000
TRX-2144829,2025-11-17,November,Monday,No,No,WhatsApp,Online,KI001,Kelapa Ijo,3,20000,60000,0.2,48000.0,9000,27000
TRX-2384936,2025-11-17,November,Monday,No,No,Store C,Offline,KI001,Kelapa Ijo,5,20000,100000,0.0,100000.0,9000,45000
TRX-5065012,2025-11-17,November,Monday,No,No,Shopee,Online,DG001,Dynamic Green,1,40000,40000,0.0,40000.0,17000,17000
TRX-8343784,2025-11-17,November,Monday,No,No,Store B,Offline,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-8343784,2025-11-17,November,Monday,No,No,Store B,Offline,VS001,Vanilla Shake,1,45000,45000,0.1,40500.0,19000,19000
TRX-8343784,2025-11-17,November,Monday,No,No,Store B,Offline,SK001,Sun Kissed,1,40000,40000,0.0,40000.0,17000,17000
TRX-3353101,2025-11-17,November,Monday,No,No,Store B,Offline,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-8898507,2025-11-17,November,Monday,No,No,Store B,Offline,TV001,Tropical Vibes,3,40000,120000,0.0,120000.0,17000,51000
TRX-8898507,2025-11-17,November,Monday,No,No,Store B,Offline,KI001,Kelapa Ijo,1,20000,20000,0.0,20000.0,9000,9000
TRX-8898507,2025-11-17,November,Monday,No,No,Store B,Offline,CB001,Choco Blast,1,45000,45000,0.0,45000.0,19000,19000
TRX-5683223,2025-11-17,November,Monday,No,No,Store B,Offline,KI001,Kelapa Ijo,1,20000,20000,0.1,18000.0,9000,9000
TRX-3707281,2025-11-17,November,Monday,No,No,Store A,Offline,CW001,Coconut Water,2,18000,36000,0.0,36000.0,8000,16000
TRX-3862010,2025-11-17,November,Monday,No,No,Shopee,Online,CB001,Choco Blast,4,45000,180000,0.2,144000.0,19000,76000
TRX-3862010,2025-11-17,November,Monday,No,No,Shopee,Online,KI001,Kelapa Ijo,1,20000,20000,0.0,20000.0,9000,9000
TRX-1303099,2025-11-17,November,Monday,No,No,WhatsApp,Online,SK001,Sun Kissed,1,40000,40000,0.1,36000.0,17000,17000
TRX-1303099,2025-11-17,November,Monday,No,No,WhatsApp,Online,TV001,Tropical Vibes,2,40000,80000,0.0,80000.0,17000,34000
TRX-1303099,2025-11-17,November,Monday,No,No,WhatsApp,Online,CW001,Coconut Water,1,18000,18000,0.2,14400.0,8000,8000
TRX-2686363,2025-11-17,November,Monday,No,No,Shopee,Online,DG001,Dynamic Green,1,40000,40000,0.1,36000.0,17000,17000
TRX-3973536,2025-11-17,November,Monday,No,No,Store A,Offline,CW001,Coconut Water,2,18000,36000,0.0,36000.0,8000,16000
TRX-5934928,2025-11-17,November,Monday,No,No,Store A,Offline,CB001,Choco Blast,1,45000,45000,0.0,45000.0,19000,19000
TRX-3082914,2025-11-17,November,Monday,No,No,Shopee,Online,KI001,Kelapa Ijo,1,20000,20000,0.1,18000.0,9000,9000
TRX-3082914,2025-11-17,November,Monday,No,No,Shopee,Online,TV001,Tropical Vibes,3,40000,120000,0.0,120000.0,17000,51000
TRX-9970002,2025-11-17,November,Monday,No,No,Shopee,Online,VS001,Vanilla Shake,1,45000,45000,0.0,45000.0,19000,19000
TRX-9970002,2025-11-17,November,Monday,No,No,Shopee,Online,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-7557366,2025-11-17,November,Monday,No,No,Store B,Offline,VS001,Vanilla Shake,1,45000,45000,0.1,40500.0,19000,19000
TRX-7557366,2025-11-17,November,Monday,No,No,Store B,Offline,KI001,Kelapa Ijo,1,20000,20000,0.0,20000.0,9000,9000
TRX-3826178,2025-11-18,November,Tuesday,No,No,Store A,Offline,SK001,Sun Kissed,1,40000,40000,0.0,40000.0,17000,17000
TRX-3826178,2025-11-18,November,Tuesday,No,No,Store A,Offline,TV001,Tropical Vibes,1,40000,40000,0.0,40000.0,17000,17000
TRX-2301665,2025-11-18,November,Tuesday,No,No,Store A,Offline,DG001,Dynamic Green,1,40000,40000,0.2,32000.0,17000,17000
TRX-2301665,2025-11-18,November,Tuesday,No,No,Store A,Offline,SK001,Sun Kissed,1,40000,40000,0.0,40000.0,17000,17000
TRX-2301665,2025-11-18,November,Tuesday,No,No,Store A,Offline,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-1188082,2025-11-18,November,Tuesday,No,No,WhatsApp,Online,CW001,Coconut Water,1,18000,18000,0.1,16200.0,8000,8000
TRX-5584412,2025-11-18,November,Tuesday,No,No,Shopee,Online,CB001,Choco Blast,5,45000,225000,0.0,225000.0,19000,95000
TRX-3575243,2025-11-18,November,Tuesday,No,No,Store C,Offline,KI001,Kelapa Ijo,1,20000,20000,0.0,20000.0,9000,9000
TRX-8393014,2025-11-18,November,Tuesday,No,No,Store C,Offline,SK001,Sun Kissed,6,40000,240000,0.1,216000.0,17000,102000
TRX-8393014,2025-11-18,November,Tuesday,No,No,Store C,Offline,CW001,Coconut Water,1,18000,18000,0.1,16200.0,8000,8000
TRX-7007702,2025-11-18,November,Tuesday,No,No,Shopee,Online,KI001,Kelapa Ijo,1,20000,20000,0.0,20000.0,9000,9000
TRX-3985341,2025-11-18,November,Tuesday,No,No,Store A,Offline,CB001,Choco Blast,2,45000,90000,0.0,90000.0,19000,38000
TRX-3985341,2025-11-18,November,Tuesday,No,No,Store A,Offline,KI001,Kelapa Ijo,1,20000,20000,0.0,20000.0,9000,9000
TRX-3985341,2025-11-18,November,Tuesday,No,No,Store A,Offline,CW001,Coconut Water,1,18000,18000,0.1,16200.0,8000,8000
TRX-4635160,2025-11-18,November,Tuesday,No,No,Shopee,Online,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-1577888,2025-11-18,November,Tuesday,No,No,Store C,Offline,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-1577888,2025-11-18,November,Tuesday,No,No,Store C,Offline,KI001,Kelapa Ijo,1,20000,20000,0.0,20000.0,9000,9000
TRX-9930492,2025-11-18,November,Tuesday,No,No,Store A,Offline,KI001,Kelapa Ijo,2,20000,40000,0.1,36000.0,9000,18000
TRX-9930492,2025-11-18,November,Tuesday,No,No,Store A,Offline,SK001,Sun Kissed,4,40000,160000,0.1,144000.0,17000,68000
TRX-9930492,2025-11-18,November,Tuesday,No,No,Store A,Offline,TV001,Tropical Vibes,1,40000,40000,0.2,32000.0,17000,17000
TRX-4626672,2025-11-18,November,Tuesday,No,No,Store C,Offline,CW001,Coconut Water,2,18000,36000,0.0,36000.0,8000,16000
TRX-4626672,2025-11-18,November,Tuesday,No,No,Store C,Offline,KI001,Kelapa Ijo,2,20000,40000,0.1,36000.0,9000,18000
TRX-8416504,2025-11-18,November,Tuesday,No,No,Store C,Offline,SK001,Sun Kissed,1,40000,40000,0.1,36000.0,17000,17000
TRX-1801213,2025-11-18,November,Tuesday,No,No,Shopee,Online,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-9772377,2025-11-18,November,Tuesday,No,No,Store C,Offline,TV001,Tropical Vibes,1,40000,40000,0.2,32000.0,17000,17000
TRX-2724585,2025-11-18,November,Tuesday,No,No,Store A,Offline,CB001,Choco Blast,1,45000,45000,0.0,45000.0,19000,19000
TRX-2724585,2025-11-18,November,Tuesday,No,No,Store A,Offline,SK001,Sun Kissed,1,40000,40000,0.1,36000.0,17000,17000
TRX-2724585,2025-11-18,November,Tuesday,No,No,Store A,Offline,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-7553489,2025-11-18,November,Tuesday,No,No,Store A,Offline,TV001,Tropical Vibes,5,40000,200000,0.0,200000.0,17000,85000
TRX-6172822,2025-11-18,November,Tuesday,No,No,Store A,Offline,CB001,Choco Blast,1,45000,45000,0.1,40500.0,19000,19000
TRX-8448860,2025-11-18,November,Tuesday,No,No,WhatsApp,Online,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-1879382,2025-11-18,November,Tuesday,No,No,Store A,Offline,CW001,Coconut Water,1,18000,18000,0.2,14400.0,8000,8000
TRX-1879382,2025-11-18,November,Tuesday,No,No,Store A,Offline,TV001,Tropical Vibes,6,40000,240000,0.1,216000.0,17000,102000
TRX-1879382,2025-11-18,November,Tuesday,No,No,Store A,Offline,SK001,Sun Kissed,1,40000,40000,0.0,40000.0,17000,17000
TRX-1078278,2025-11-18,November,Tuesday,No,No,Store C,Offline,CB001,Choco Blast,1,45000,45000,0.0,45000.0,19000,19000
TRX-1816458,2025-11-18,November,Tuesday,No,No,Shopee,Online,VS001,Vanilla Shake,1,45000,45000,0.0,45000.0,19000,19000
TRX-7331646,2025-11-18,November,Tuesday,No,No,Store C,Offline,KI001,Kelapa Ijo,7,20000,140000,0.2,112000.0,9000,63000
TRX-7331646,2025-11-18,November,Tuesday,No,No,Store C,Offline,CW001,Coconut Water,1,18000,18000,0.1,16200.0,8000,8000
TRX-7331646,2025-11-18,November,Tuesday,No,No,Store C,Offline,CB001,Choco Blast,1,45000,45000,0.0,45000.0,19000,19000
TRX-4384602,2025-11-18,November,Tuesday,No,No,Store C,Offline,KI001,Kelapa Ijo,1,20000,20000,0.0,20000.0,9000,9000
TRX-5189267,2025-11-18,November,Tuesday,No,No,Shopee,Online,CB001,Choco Blast,1,45000,45000,0.1,40500.0,19000,19000
TRX-7285495,2025-11-18,November,Tuesday,No,No,Store C,Offline,CW001,Coconut Water,1,18000,18000,0.1,16200.0,8000,8000
TRX-7285495,2025-11-18,November,Tuesday,No,No,Store C,Offline,KI001,Kelapa Ijo,2,20000,40000,0.1,36000.0,9000,18000
TRX-5002042,2025-11-18,November,Tuesday,No,No,Store C,Offline,CW001,Coconut Water,5,18000,90000,0.0,90000.0,8000,40000
TRX-4355203,2025-11-18,November,Tuesday,No,No,Store C,Offline,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-2533209,2025-11-18,November,Tuesday,No,No,Store C,Offline,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-1269080,2025-11-18,November,Tuesday,No,No,Shopee,Online,CB001,Choco Blast,1,45000,45000,0.0,45000.0,19000,19000
TRX-1269080,2025-11-18,November,Tuesday,No,No,Shopee,Online,CW001,Coconut Water,1,18000,18000,0.1,16200.0,8000,8000
TRX-8074662,2025-11-18,November,Tuesday,No,No,Shopee,Online,SK001,Sun Kissed,1,40000,40000,0.0,40000.0,17000,17000
TRX-1468825,2025-11-18,November,Tuesday,No,No,Store A,Offline,CB001,Choco Blast,1,45000,45000,0.0,45000.0,19000,19000
TRX-1468825,2025-11-18,November,Tuesday,No,No,Store A,Offline,KI001,Kelapa Ijo,1,20000,20000,0.2,16000.0,9000,9000
TRX-1244275,2025-11-18,November,Tuesday,No,No,Store B,Offline,KI001,Kelapa Ijo,1,20000,20000,0.0,20000.0,9000,9000
TRX-1244275,2025-11-18,November,Tuesday,No,No,Store B,Offline,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-1244275,2025-11-18,November,Tuesday,No,No,Store B,Offline,DG001,Dynamic Green,1,40000,40000,0.2,32000.0,17000,17000
TRX-6655878,2025-11-18,November,Tuesday,No,No,Shopee,Online,TV001,Tropical Vibes,1,40000,40000,0.0,40000.0,17000,17000
TRX-6655878,2025-11-18,November,Tuesday,No,No,Shopee,Online,DG001,Dynamic Green,2,40000,80000,0.0,80000.0,17000,34000
TRX-6655878,2025-11-18,November,Tuesday,No,No,Shopee,Online,CB001,Choco Blast,1,45000,45000,0.2,36000.0,19000,19000
TRX-6655878,2025-11-18,November,Tuesday,No,No,Shopee,Online,KI001,Kelapa Ijo,1,20000,20000,0.2,16000.0,9000,9000
TRX-4223772,2025-11-18,November,Tuesday,No,No,Store C,Offline,SK001,Sun Kissed,3,40000,120000,0.2,96000.0,17000,51000
TRX-4223772,2025-11-18,November,Tuesday,No,No,Store C,Offline,CB001,Choco Blast,2,45000,90000,0.0,90000.0,19000,38000
TRX-4223772,2025-11-18,November,Tuesday,No,No,Store C,Offline,VS001,Vanilla Shake,1,45000,45000,0.0,45000.0,19000,19000
TRX-2059841,2025-11-18,November,Tuesday,No,No,WhatsApp,Online,CB001,Choco Blast,2,45000,90000,0.1,81000.0,19000,38000
TRX-4700514,2025-11-18,November,Tuesday,No,No,Store C,Offline,CB001,Choco Blast,1,45000,45000,0.2,36000.0,19000,19000
TRX-4700514,2025-11-18,November,Tuesday,No,No,Store C,Offline,CW001,Coconut Water,2,18000,36000,0.0,36000.0,8000,16000
TRX-2620732,2025-11-18,November,Tuesday,No,No,Store A,Offline,CW001,Coconut Water,2,18000,36000,0.1,32400.0,8000,16000
TRX-3816607,2025-11-18,November,Tuesday,No,No,Shopee,Online,CB001,Choco Blast,1,45000,45000,0.2,36000.0,19000,19000
TRX-3802587,2025-11-18,November,Tuesday,No,No,Store B,Offline,KI001,Kelapa Ijo,4,20000,80000,0.1,72000.0,9000,36000
TRX-3802587,2025-11-18,November,Tuesday,No,No,Store B,Offline,TV001,Tropical Vibes,1,40000,40000,0.0,40000.0,17000,17000
TRX-3802587,2025-11-18,November,Tuesday,No,No,Store B,Offline,SK001,Sun Kissed,1,40000,40000,0.2,32000.0,17000,17000
TRX-1738407,2025-11-18,November,Tuesday,No,No,Store C,Offline,CB001,Choco Blast,2,45000,90000,0.1,81000.0,19000,38000
TRX-1738407,2025-11-18,November,Tuesday,No,No,Store C,Offline,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-1738407,2025-11-18,November,Tuesday,No,No,Store C,Offline,TV001,Tropical Vibes,1,40000,40000,0.0,40000.0,17000,17000
TRX-7973953,2025-11-18,November,Tuesday,No,No,Store C,Offline,KI001,Kelapa Ijo,1,20000,20000,0.0,20000.0,9000,9000
TRX-9598324,2025-11-18,November,Tuesday,No,No,Store C,Offline,CW001,Coconut Water,2,18000,36000,0.0,36000.0,8000,16000
TRX-9598324,2025-11-18,November,Tuesday,No,No,Store C,Offline,CB001,Choco Blast,1,45000,45000,0.0,45000.0,19000,19000
TRX-2806634,2025-11-18,November,Tuesday,No,No,Shopee,Online,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-6488523,2025-11-18,November,Tuesday,No,No,Store C,Offline,KI001,Kelapa Ijo,2,20000,40000,0.0,40000.0,9000,18000
TRX-6413664,2025-11-18,November,Tuesday,No,No,Store A,Offline,CW001,Coconut Water,1,18000,18000,0.1,16200.0,8000,8000
TRX-4180079,2025-11-18,November,Tuesday,No,No,Store C,Offline,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-4474885,2025-11-18,November,Tuesday,No,No,WhatsApp,Online,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
